model,dataset,term,metric,window_idx,n_windows,prediction_bias_mean,prediction_bias_abs_mean,prediction_bias_std
sundial,current_velocity_5T,long,spectral_entropy,9,1,-545.5276818502546,545.5276818502546,0.0
sundial,current_velocity_H,long,trend_strength,0,1,0.4070967833611864,0.4070967833611864,0.0
sundial,current_velocity_H,long,trend_strength,1,1,0.11100201099994522,0.11100201099994522,0.0
sundial,current_velocity_H,long,trend_strength,2,1,-0.03608830733153301,0.03608830733153301,0.0
sundial,current_velocity_H,long,trend_strength,3,1,0.23224111394508695,0.23224111394508695,0.0
sundial,current_velocity_H,long,trend_strength,4,1,0.38399819068424207,0.38399819068424207,0.0
sundial,current_velocity_H,long,trend_linearity,0,1,-0.0065315155243147,0.0065315155243147,0.0
sundial,current_velocity_H,long,trend_linearity,1,1,-0.0200693102068219,0.0200693102068219,0.0
sundial,current_velocity_H,long,trend_linearity,2,1,0.0217961352316732,0.0217961352316732,0.0
sundial,current_velocity_H,long,trend_linearity,3,1,-0.0041399040056756,0.0041399040056756,0.0
sundial,current_velocity_H,long,trend_linearity,4,1,-0.0015287136814802,0.0015287136814802,0.0
sundial,current_velocity_H,long,seasonal_strength,0,1,0.24735864867734236,0.24735864867734236,0.0
sundial,current_velocity_H,long,seasonal_strength,1,1,0.20776309234660928,0.20776309234660928,0.0
sundial,current_velocity_H,long,seasonal_strength,2,1,0.35622180810170234,0.35622180810170234,0.0
sundial,current_velocity_H,long,seasonal_strength,3,1,0.18341744109371771,0.18341744109371771,0.0
sundial,current_velocity_H,long,seasonal_strength,4,1,0.3028237806466799,0.3028237806466799,0.0
sundial,current_velocity_H,long,seasonal_correlation,0,1,0.0919671162722735,0.0919671162722735,0.0
sundial,current_velocity_H,long,seasonal_correlation,1,1,0.15837828509601615,0.15837828509601615,0.0
sundial,current_velocity_H,long,seasonal_correlation,2,1,0.18375019988828079,0.18375019988828079,0.0
sundial,current_velocity_H,long,seasonal_correlation,3,1,0.10818137922008664,0.10818137922008664,0.0
sundial,current_velocity_H,long,seasonal_correlation,4,1,0.3127403248387812,0.3127403248387812,0.0
sundial,current_velocity_H,long,residual_autocorr_lag1,0,1,0.19915303290228192,0.19915303290228192,0.0
sundial,current_velocity_H,long,residual_autocorr_lag1,1,1,0.0429005294694208,0.0429005294694208,0.0
sundial,current_velocity_H,long,residual_autocorr_lag1,2,1,0.13922972429857017,0.13922972429857017,0.0
sundial,current_velocity_H,long,residual_autocorr_lag1,3,1,0.06612330636164665,0.06612330636164665,0.0
sundial,current_velocity_H,long,residual_autocorr_lag1,4,1,0.05350461938075868,0.05350461938075868,0.0
sundial,current_velocity_H,long,spectral_entropy,0,1,-1762.4490321734452,1762.4490321734452,0.0
sundial,current_velocity_H,long,spectral_entropy,1,1,-1129.2771973657184,1129.2771973657184,0.0
sundial,current_velocity_H,long,spectral_entropy,2,1,-2033.4534912406737,2033.4534912406737,0.0
sundial,current_velocity_H,long,spectral_entropy,3,1,-1753.9062156409418,1753.9062156409418,0.0
sundial,current_velocity_H,long,spectral_entropy,4,1,-1672.1184798982313,1672.1184798982313,0.0
sundial,electricity,long,trend_strength,0,1,0.19981874683519663,0.19981874683519663,0.0
sundial,electricity,long,trend_strength,1,1,0.1223004892965231,0.1223004892965231,0.0
sundial,electricity,long,trend_strength,10,1,-0.12257662702026462,0.12257662702026462,0.0
sundial,electricity,long,trend_strength,11,1,-0.0033700363128784105,0.0033700363128784105,0.0
sundial,electricity,long,trend_strength,12,1,-0.31299677647453944,0.31299677647453944,0.0
sundial,electricity,long,trend_strength,13,1,-0.10469103180756012,0.10469103180756012,0.0
sundial,electricity,long,trend_strength,14,1,-0.1213834576436647,0.1213834576436647,0.0
sundial,electricity,long,trend_strength,15,1,-0.20041399202967064,0.20041399202967064,0.0
sundial,electricity,long,trend_strength,16,1,0.033904856517411486,0.033904856517411486,0.0
sundial,electricity,long,trend_strength,17,1,-0.24211160656810177,0.24211160656810177,0.0
sundial,electricity,long,trend_strength,18,1,-0.3173181005448384,0.3173181005448384,0.0
sundial,electricity,long,trend_strength,19,1,-0.3531032459626489,0.3531032459626489,0.0
sundial,electricity,long,trend_strength,2,1,0.04130242675338813,0.04130242675338813,0.0
sundial,electricity,long,trend_strength,3,1,-0.044487594310779865,0.044487594310779865,0.0
sundial,electricity,long,trend_strength,4,1,-0.1298914229035446,0.1298914229035446,0.0
sundial,electricity,long,trend_strength,5,1,-0.04501326038968134,0.04501326038968134,0.0
sundial,electricity,long,trend_strength,6,1,-0.1555996077191102,0.1555996077191102,0.0
sundial,electricity,long,trend_strength,7,1,0.007903110603226904,0.007903110603226904,0.0
sundial,electricity,long,trend_strength,8,1,-0.22496766766837933,0.22496766766837933,0.0
sundial,electricity,long,trend_strength,9,1,-0.006907590743314651,0.006907590743314651,0.0
sundial,electricity,long,trend_linearity,0,1,0.45833454990387545,0.45833454990387545,0.0
sundial,electricity,long,trend_linearity,1,1,0.7614987019282282,0.7614987019282282,0.0
sundial,electricity,long,trend_linearity,10,1,-0.20237607205724048,0.20237607205724048,0.0
sundial,electricity,long,trend_linearity,11,1,0.19519564838981882,0.19519564838981882,0.0
sundial,electricity,long,trend_linearity,12,1,-0.2269409961994726,0.2269409961994726,0.0
sundial,electricity,long,trend_linearity,13,1,0.2272677602024628,0.2272677602024628,0.0
sundial,electricity,long,trend_linearity,14,1,0.3696038975759714,0.3696038975759714,0.0
sundial,electricity,long,trend_linearity,15,1,0.3089690723284939,0.3089690723284939,0.0
sundial,electricity,long,trend_linearity,16,1,-0.2654874960761089,0.2654874960761089,0.0
sundial,electricity,long,trend_linearity,17,1,0.42368351870381205,0.42368351870381205,0.0
sundial,electricity,long,trend_linearity,18,1,-0.8461529906410842,0.8461529906410842,0.0
sundial,electricity,long,trend_linearity,19,1,-0.2353830070399669,0.2353830070399669,0.0
sundial,electricity,long,trend_linearity,2,1,-0.3938850832555321,0.3938850832555321,0.0
sundial,electricity,long,trend_linearity,3,1,0.021631319772571517,0.021631319772571517,0.0
sundial,electricity,long,trend_linearity,4,1,0.16262111582420052,0.16262111582420052,0.0
sundial,electricity,long,trend_linearity,5,1,-0.056661521073150894,0.056661521073150894,0.0
sundial,electricity,long,trend_linearity,6,1,-0.1522268097450106,0.1522268097450106,0.0
sundial,electricity,long,trend_linearity,7,1,0.49681291496889407,0.49681291496889407,0.0
sundial,electricity,long,trend_linearity,8,1,0.0902481075893288,0.0902481075893288,0.0
sundial,electricity,long,trend_linearity,9,1,0.3004096979482971,0.3004096979482971,0.0
sundial,electricity,long,seasonal_strength,0,1,0.017493885095868578,0.017493885095868578,0.0
sundial,electricity,long,seasonal_strength,1,1,0.07555960683241303,0.07555960683241303,0.0
sundial,electricity,long,seasonal_strength,10,1,-0.08346238126709321,0.08346238126709321,0.0
sundial,electricity,long,seasonal_strength,11,1,0.1778575134253333,0.1778575134253333,0.0
sundial,electricity,long,seasonal_strength,12,1,0.3726204812065181,0.3726204812065181,0.0
sundial,electricity,long,seasonal_strength,13,1,0.2672861683184604,0.2672861683184604,0.0
sundial,electricity,long,seasonal_strength,14,1,0.15290782063304398,0.15290782063304398,0.0
sundial,electricity,long,seasonal_strength,15,1,0.24926003470931524,0.24926003470931524,0.0
sundial,electricity,long,seasonal_strength,16,1,0.0650682181426061,0.0650682181426061,0.0
sundial,electricity,long,seasonal_strength,17,1,0.001613832678711069,0.001613832678711069,0.0
sundial,electricity,long,seasonal_strength,18,1,0.05310247172773186,0.05310247172773186,0.0
sundial,electricity,long,seasonal_strength,19,1,-0.034872587261813304,0.034872587261813304,0.0
sundial,electricity,long,seasonal_strength,2,1,-0.05310410025804724,0.05310410025804724,0.0
sundial,electricity,long,seasonal_strength,3,1,-0.10405493603744564,0.10405493603744564,0.0
sundial,electricity,long,seasonal_strength,4,1,-0.2797110260190445,0.2797110260190445,0.0
sundial,electricity,long,seasonal_strength,5,1,-0.09349513038962143,0.09349513038962143,0.0
sundial,electricity,long,seasonal_strength,6,1,-0.1958746351808851,0.1958746351808851,0.0
sundial,electricity,long,seasonal_strength,7,1,-0.23913957778244765,0.23913957778244765,0.0
sundial,electricity,long,seasonal_strength,8,1,-0.4268631853041675,0.4268631853041675,0.0
sundial,electricity,long,seasonal_strength,9,1,-0.18589012404008926,0.18589012404008926,0.0
sundial,electricity,long,seasonal_correlation,0,1,0.07383394822617184,0.07383394822617184,0.0
sundial,electricity,long,seasonal_correlation,1,1,0.08015193635060502,0.08015193635060502,0.0
sundial,electricity,long,seasonal_correlation,10,1,0.03714264350497398,0.03714264350497398,0.0
sundial,electricity,long,seasonal_correlation,11,1,0.09143609986462331,0.09143609986462331,0.0
sundial,electricity,long,seasonal_correlation,12,1,0.37386451146262345,0.37386451146262345,0.0
sundial,electricity,long,seasonal_correlation,13,1,0.08063481370210779,0.08063481370210779,0.0
sundial,electricity,long,seasonal_correlation,14,1,0.04743484551138821,0.04743484551138821,0.0
sundial,electricity,long,seasonal_correlation,15,1,0.1154118917061937,0.1154118917061937,0.0
sundial,electricity,long,seasonal_correlation,16,1,0.016626365759388362,0.016626365759388362,0.0
sundial,electricity,long,seasonal_correlation,17,1,0.033788043942655444,0.033788043942655444,0.0
sundial,electricity,long,seasonal_correlation,18,1,0.06581853598956455,0.06581853598956455,0.0
sundial,electricity,long,seasonal_correlation,19,1,0.1024919834136434,0.1024919834136434,0.0
sundial,electricity,long,seasonal_correlation,2,1,0.03786021411113505,0.03786021411113505,0.0
sundial,electricity,long,seasonal_correlation,3,1,-0.011391573419056944,0.011391573419056944,0.0
sundial,electricity,long,seasonal_correlation,4,1,-0.05747959707108741,0.05747959707108741,0.0
sundial,electricity,long,seasonal_correlation,5,1,0.013158330099466431,0.013158330099466431,0.0
sundial,electricity,long,seasonal_correlation,6,1,-0.009815043965561543,0.009815043965561543,0.0
sundial,electricity,long,seasonal_correlation,7,1,-0.11482459598399808,0.11482459598399808,0.0
sundial,electricity,long,seasonal_correlation,8,1,0.0007685403436031857,0.0007685403436031857,0.0
sundial,electricity,long,seasonal_correlation,9,1,0.038104798152854946,0.038104798152854946,0.0
sundial,electricity,long,residual_autocorr_lag1,0,1,0.2618329789264592,0.2618329789264592,0.0
sundial,electricity,long,residual_autocorr_lag1,1,1,0.18593684807461552,0.18593684807461552,0.0
sundial,electricity,long,residual_autocorr_lag1,10,1,0.2819110363516457,0.2819110363516457,0.0
sundial,electricity,long,residual_autocorr_lag1,11,1,0.1470284166505067,0.1470284166505067,0.0
sundial,electricity,long,residual_autocorr_lag1,12,1,0.3435548970015784,0.3435548970015784,0.0
sundial,electricity,long,residual_autocorr_lag1,13,1,0.036603169657623225,0.036603169657623225,0.0
sundial,electricity,long,residual_autocorr_lag1,14,1,0.33381391989820874,0.33381391989820874,0.0
sundial,electricity,long,residual_autocorr_lag1,15,1,0.17372054253803948,0.17372054253803948,0.0
sundial,electricity,long,residual_autocorr_lag1,16,1,0.09319154326139334,0.09319154326139334,0.0
sundial,electricity,long,residual_autocorr_lag1,17,1,0.07081820956534435,0.07081820956534435,0.0
sundial,electricity,long,residual_autocorr_lag1,18,1,0.05517734649402639,0.05517734649402639,0.0
sundial,electricity,long,residual_autocorr_lag1,19,1,0.09478341904044008,0.09478341904044008,0.0
sundial,electricity,long,residual_autocorr_lag1,2,1,0.30588736731968824,0.30588736731968824,0.0
sundial,electricity,long,residual_autocorr_lag1,3,1,0.226055366506549,0.226055366506549,0.0
sundial,electricity,long,residual_autocorr_lag1,4,1,0.1561577356401287,0.1561577356401287,0.0
sundial,electricity,long,residual_autocorr_lag1,5,1,0.11152646702474156,0.11152646702474156,0.0
sundial,electricity,long,residual_autocorr_lag1,6,1,0.1880164543430345,0.1880164543430345,0.0
sundial,electricity,long,residual_autocorr_lag1,7,1,0.039765544989184276,0.039765544989184276,0.0
sundial,electricity,long,residual_autocorr_lag1,8,1,0.1158533986445538,0.1158533986445538,0.0
sundial,electricity,long,residual_autocorr_lag1,9,1,0.38806389971466626,0.38806389971466626,0.0
sundial,electricity,long,spectral_entropy,0,1,-482.83710771278675,482.83710771278675,0.0
sundial,electricity,long,spectral_entropy,1,1,-141.10531071212426,141.10531071212426,0.0
sundial,electricity,long,spectral_entropy,10,1,-1104.5300675807302,1104.5300675807302,0.0
sundial,electricity,long,spectral_entropy,11,1,-815.0180991904908,815.0180991904908,0.0
sundial,electricity,long,spectral_entropy,12,1,-1049.0341495821704,1049.0341495821704,0.0
sundial,electricity,long,spectral_entropy,13,1,-758.7622381009696,758.7622381009696,0.0
sundial,electricity,long,spectral_entropy,14,1,-1307.2537334813924,1307.2537334813924,0.0
sundial,electricity,long,spectral_entropy,15,1,-1151.7698906301375,1151.7698906301375,0.0
sundial,electricity,long,spectral_entropy,16,1,-1202.5791829845275,1202.5791829845275,0.0
sundial,electricity,long,spectral_entropy,17,1,-939.0582894627823,939.0582894627823,0.0
sundial,electricity,long,spectral_entropy,18,1,-1234.8204267535111,1234.8204267535111,0.0
sundial,electricity,long,spectral_entropy,19,1,-1259.340751608358,1259.340751608358,0.0
sundial,electricity,long,spectral_entropy,2,1,-1162.1298087748437,1162.1298087748437,0.0
sundial,electricity,long,spectral_entropy,3,1,-853.3948964376741,853.3948964376741,0.0
sundial,electricity,long,spectral_entropy,4,1,-926.7718905488591,926.7718905488591,0.0
sundial,electricity,long,spectral_entropy,5,1,-1014.2786882947266,1014.2786882947266,0.0
sundial,electricity,long,spectral_entropy,6,1,-1081.1031133335246,1081.1031133335246,0.0
sundial,electricity,long,spectral_entropy,7,1,-934.228883451733,934.228883451733,0.0
sundial,electricity,long,spectral_entropy,8,1,-1079.9933552147559,1079.9933552147559,0.0
sundial,electricity,long,spectral_entropy,9,1,-1769.5040268688936,1769.5040268688936,0.0
sundial,ETTh1,long,trend_strength,0,1,0.2829156100258813,0.2829156100258813,0.0
sundial,ETTh1,long,trend_strength,1,1,0.12609941018950233,0.12609941018950233,0.0
sundial,ETTh1,long,trend_strength,10,1,0.31672316676902257,0.31672316676902257,0.0
sundial,ETTh1,long,trend_strength,11,1,0.2080890223176034,0.2080890223176034,0.0
sundial,ETTh1,long,trend_strength,12,1,0.28628937995603476,0.28628937995603476,0.0
sundial,ETTh1,long,trend_strength,13,1,0.27207807360846104,0.27207807360846104,0.0
sundial,ETTh1,long,trend_strength,14,1,0.15935515634886566,0.15935515634886566,0.0
sundial,ETTh1,long,trend_strength,2,1,0.1410290907578532,0.1410290907578532,0.0
sundial,ETTh1,long,trend_strength,3,1,0.0564437562565272,0.0564437562565272,0.0
sundial,ETTh1,long,trend_strength,4,1,0.1620791066696784,0.1620791066696784,0.0
sundial,ETTh1,long,trend_strength,5,1,0.10326620141801335,0.10326620141801335,0.0
sundial,ETTh1,long,trend_strength,6,1,0.22906782926272196,0.22906782926272196,0.0
sundial,ETTh1,long,trend_strength,7,1,0.15158314228133363,0.15158314228133363,0.0
sundial,ETTh1,long,trend_strength,8,1,0.20319202502305322,0.20319202502305322,0.0
sundial,ETTh1,long,trend_strength,9,1,0.2479394747880319,0.2479394747880319,0.0
sundial,ETTh1,long,trend_linearity,0,1,0.0008788092738850001,0.0008788092738850001,0.0
sundial,ETTh1,long,trend_linearity,1,1,0.0029396792868442,0.0029396792868442,0.0
sundial,ETTh1,long,trend_linearity,10,1,0.0062585427739657,0.0062585427739657,0.0
sundial,ETTh1,long,trend_linearity,11,1,-0.002529693810381915,0.002529693810381915,0.0
sundial,ETTh1,long,trend_linearity,12,1,-0.006060424930995199,0.006060424930995199,0.0
sundial,ETTh1,long,trend_linearity,13,1,-0.0117020646821281,0.0117020646821281,0.0
sundial,ETTh1,long,trend_linearity,14,1,-0.0068309037609173996,0.0068309037609173996,0.0
sundial,ETTh1,long,trend_linearity,2,1,-0.0046978403878888,0.0046978403878888,0.0
sundial,ETTh1,long,trend_linearity,3,1,-0.009038974165723,0.009038974165723,0.0
sundial,ETTh1,long,trend_linearity,4,1,-0.0046695027115533,0.0046695027115533,0.0
sundial,ETTh1,long,trend_linearity,5,1,0.008170387749085099,0.008170387749085099,0.0
sundial,ETTh1,long,trend_linearity,6,1,0.0054877404930001,0.0054877404930001,0.0
sundial,ETTh1,long,trend_linearity,7,1,0.0074003083066337,0.0074003083066337,0.0
sundial,ETTh1,long,trend_linearity,8,1,0.0039373313777603,0.0039373313777603,0.0
sundial,ETTh1,long,trend_linearity,9,1,-0.0005595221238999,0.0005595221238999,0.0
sundial,ETTh1,long,seasonal_strength,0,1,0.6029510476186859,0.6029510476186859,0.0
sundial,ETTh1,long,seasonal_strength,1,1,0.6270012521233812,0.6270012521233812,0.0
sundial,ETTh1,long,seasonal_strength,10,1,0.6428306027267596,0.6428306027267596,0.0
sundial,ETTh1,long,seasonal_strength,11,1,0.5630467312894818,0.5630467312894818,0.0
sundial,ETTh1,long,seasonal_strength,12,1,0.6608598477904111,0.6608598477904111,0.0
sundial,ETTh1,long,seasonal_strength,13,1,0.46884550593272234,0.46884550593272234,0.0
