model,dataset,missing_ratio,imputation_method_norm,relative_smape_gain,score_full,score_decile
timesfm2p0,Finland_Traffic_15T,0.1,linear,0.0822855141507168,0.4630142447439256,3
timesfm2p0,Finland_Traffic_15T,0.1,gp_rbf,0.1495785160145488,0.4073111030540117,2
timesfm2p0,Finland_Traffic_15T,0.1,saits,0.0727250371407693,0.558830516094295,6
timesfm2p0,Finland_Traffic_15T,0.2,mean,0.408344328527275,0.2727439411054024,1
timesfm2p0,Finland_Traffic_15T,0.2,forward,0.523839623161248,0.4178137026888813,2
timesfm2p0,Finland_Traffic_15T,0.2,linear,0.3156951531063306,0.2926546822285058,1
timesfm2p0,Finland_Traffic_15T,0.2,gp_rbf,0.4352793430690355,0.2851361578127683,1
timesfm2p0,Finland_Traffic_15T,0.2,saits,0.1857094491849875,0.4819820060873578,4
timesfm2p0,Finland_Traffic_15T,0.3,mean,0.7070222250885105,0.3441137589643999,1
timesfm2p0,Finland_Traffic_15T,0.3,forward,0.7932375602153215,0.7338425430644585,8
timesfm2p0,Finland_Traffic_15T,0.3,linear,0.5571251136743919,0.4838879127855746,4
timesfm2p0,Finland_Traffic_15T,0.3,gp_rbf,0.8049017672715281,0.4327688787456966,3
timesfm2p0,Finland_Traffic_15T,0.3,saits,0.3367329142224112,0.289515236180377,1
timesfm2p0,NE_China_Wind_H,0.1,mean,-0.0866363823425157,0.3921267720997228,2
timesfm2p0,NE_China_Wind_H,0.1,forward,0.011833889481835,0.3526807906416323,1
timesfm2p0,NE_China_Wind_H,0.1,linear,0.0400079137303667,0.502535986010306,5
timesfm2p0,NE_China_Wind_H,0.1,gp_rbf,0.006995389726735,0.4419258692408689,3
timesfm2p0,NE_China_Wind_H,0.1,saits,-0.0283350033963686,0.4564995850929789,3
timesfm2p0,NE_China_Wind_H,0.2,mean,-0.0029532780945218,0.4611976420144312,3
timesfm2p0,NE_China_Wind_H,0.2,forward,-0.0142413746081977,0.4794576617449849,4
timesfm2p0,NE_China_Wind_H,0.2,linear,0.0408181862741475,0.4863245304654617,4
timesfm2p0,NE_China_Wind_H,0.2,gp_rbf,0.0382750701110389,0.5884588644264991,7
timesfm2p0,NE_China_Wind_H,0.2,saits,0.0240486183337306,0.5179625585382933,5
timesfm2p0,NE_China_Wind_H,0.3,mean,0.1212639277158016,0.6804560159252161,8
timesfm2p0,NE_China_Wind_H,0.3,forward,0.0312841378677251,0.5762042276570577,6
timesfm2p0,NE_China_Wind_H,0.3,linear,0.013574168918076,0.7834815281795781,9
timesfm2p0,NE_China_Wind_H,0.3,gp_rbf,-0.0059418220616246,0.6966827442120233,8
timesfm2p0,NE_China_Wind_H,0.3,saits,0.0006713882675742,0.3457771017149564,1
timesfm2p0,OpenElectricity_NEM_5T,0.1,mean,-0.0458381751619885,0.4411414369321913,3
timesfm2p0,OpenElectricity_NEM_5T,0.1,forward,-0.0405405389160406,0.4420621191100762,3
timesfm2p0,OpenElectricity_NEM_5T,0.1,linear,0.0021904610150172,0.60873536058829,7
timesfm2p0,OpenElectricity_NEM_5T,0.1,gp_rbf,-0.0532806365662553,0.4332108621448227,3
timesfm2p0,OpenElectricity_NEM_5T,0.1,saits,0.0542691029111559,0.4824250898112358,4
timesfm2p0,OpenElectricity_NEM_5T,0.2,mean,0.2361630940467701,0.6880514633028,8
timesfm2p0,OpenElectricity_NEM_5T,0.2,forward,0.1406918149438812,0.5242700034022231,5
timesfm2p0,OpenElectricity_NEM_5T,0.2,linear,-0.0982673130599333,0.4962265165573203,4
timesfm2p0,OpenElectricity_NEM_5T,0.2,gp_rbf,0.1661166221087198,0.6064762720017894,7
timesfm2p0,OpenElectricity_NEM_5T,0.2,saits,0.1041489740692764,0.4041575955638961,2
timesfm2p0,OpenElectricity_NEM_5T,0.3,mean,0.5123291044607015,1.0583084545968555,10
timesfm2p0,OpenElectricity_NEM_5T,0.3,forward,0.497401175454647,0.6226824995093546,7
timesfm2p0,OpenElectricity_NEM_5T,0.3,linear,0.0149373056193503,0.4309490994425862,2
timesfm2p0,OpenElectricity_NEM_5T,0.3,gp_rbf,0.3582998384878359,0.9073610097404272,9
timesfm2p0,OpenElectricity_NEM_5T,0.3,saits,0.2326576832299931,0.3761725559920943,2
timesfm2p0,Port_Activity_D,0.1,mean,-0.014700326572472,0.6134497619394212,7
timesfm2p0,Port_Activity_D,0.1,forward,-0.0121174595679336,0.4825960043636985,4
timesfm2p0,Port_Activity_D,0.1,linear,-0.0114657495784734,0.5642648609814055,6
timesfm2p0,Port_Activity_D,0.1,gp_rbf,-0.0107269732972995,0.6112668502011914,7
timesfm2p0,Port_Activity_D,0.1,saits,-0.011912645205411,0.6297160824277757,7
timesfm2p0,Port_Activity_D,0.2,mean,-0.0480422018267289,0.4685139290331858,3
timesfm2p0,Port_Activity_D,0.2,forward,-0.0409058502342265,0.7374844276986959,8
timesfm2p0,Port_Activity_D,0.2,linear,-0.0105205418617294,0.7604859343412484,9
timesfm2p0,Port_Activity_D,0.2,gp_rbf,-0.0154833768429984,0.4704768551885566,4
timesfm2p0,Port_Activity_D,0.2,saits,0.0111809921550652,0.4382422559998389,3
timesfm2p0,Port_Activity_D,0.3,mean,-0.0426724905120661,0.4749553753226394,4
timesfm2p0,Port_Activity_D,0.3,forward,0.0013870940595999,0.39732861612975,2
timesfm2p0,Port_Activity_D,0.3,linear,0.0068054110301768,0.4345095193353379,3
timesfm2p0,Port_Activity_D,0.3,gp_rbf,-0.0515220619310113,0.4629171886845084,3
timesfm2p0,Port_Activity_D,0.3,saits,0.0134431000410522,0.4015077680209741,2
timesfm2p0,Supply_Chain_Customer_D,0.1,mean,0.3741986085305391,0.4615768972060104,3
timesfm2p0,Supply_Chain_Customer_D,0.1,forward,0.2454713905199155,0.7508206890497742,9
timesfm2p0,Supply_Chain_Customer_D,0.1,linear,0.264511535219819,0.8952406432583503,9
timesfm2p0,Supply_Chain_Customer_D,0.1,gp_rbf,0.1866858531395692,0.5401287525625887,6
timesfm2p0,Supply_Chain_Customer_D,0.1,saits,0.1712565653829249,0.5214316473320552,5
timesfm2p0,Supply_Chain_Customer_D,0.2,mean,0.3462097742775988,0.845500524910994,9
timesfm2p0,Supply_Chain_Customer_D,0.2,forward,0.3618452821334185,1.631722653093907,10
timesfm2p0,Supply_Chain_Customer_D,0.2,linear,0.2749837497968611,0.560364804776158,6
timesfm2p0,Supply_Chain_Customer_D,0.2,gp_rbf,0.3327225536281523,1.1065543950656256,10
timesfm2p0,Supply_Chain_Customer_D,0.2,saits,0.2486919326508334,0.980394515918934,10
timesfm2p0,Supply_Chain_Customer_D,0.3,mean,0.5180795246060264,0.9370389421111162,9
timesfm2p0,Supply_Chain_Customer_D,0.3,forward,0.3554756407732738,2.144306884375016,10
timesfm2p0,Supply_Chain_Customer_D,0.3,linear,0.2811643326089484,1.4364799464980076,10
timesfm2p0,Supply_Chain_Customer_D,0.3,gp_rbf,0.2004806317881879,0.7020465236932645,8
timesfm2p0,Supply_Chain_Customer_D,0.3,saits,0.3196758218709203,0.5068364236236302,5
timesfm2p0,Supply_Chain_Location_D,0.1,mean,0.2098482691026213,0.4176627557163599,2
timesfm2p0,Supply_Chain_Location_D,0.1,forward,0.5573807772255664,0.5740751282595409,6
timesfm2p0,Supply_Chain_Location_D,0.1,linear,0.0510500850106609,0.4555992506813175,3
timesfm2p0,Supply_Chain_Location_D,0.1,gp_rbf,0.1028860993164702,0.3227656588519212,1
timesfm2p0,Supply_Chain_Location_D,0.1,saits,0.2655009853455055,0.4786854080076017,4
timesfm2p0,Supply_Chain_Location_D,0.2,mean,0.2212298038030039,0.7176073483168396,8
timesfm2p0,Supply_Chain_Location_D,0.2,forward,0.1917393088075085,0.5968781818808684,7
timesfm2p0,Supply_Chain_Location_D,0.2,linear,0.1691827209196841,0.4913110726867701,4
timesfm2p0,Supply_Chain_Location_D,0.2,gp_rbf,0.1872893571020813,0.6544050604037697,8
timesfm2p0,Supply_Chain_Location_D,0.2,saits,0.2213265358206539,0.581429238122004,7
timesfm2p0,Supply_Chain_Location_D,0.3,mean,0.2670731424008032,0.9733697253930124,9
timesfm2p0,Supply_Chain_Location_D,0.3,forward,0.2558074952997146,0.7166200429236992,8
timesfm2p0,Supply_Chain_Location_D,0.3,linear,0.1873994539910623,0.645185482377705,8
timesfm2p0,Supply_Chain_Location_D,0.3,gp_rbf,0.2222715714258649,0.7827838499877037,9
timesfm2p0,Supply_Chain_Location_D,0.3,saits,0.2393198751778265,0.76587915698751,9
timesfm2p0,Water_Quality_Darwin_15T,0.1,mean,0.0174325259606199,1.0096782083548292,10
timesfm2p0,Water_Quality_Darwin_15T,0.1,forward,0.0813001688692569,0.3404853386228267,1
timesfm2p0,Water_Quality_Darwin_15T,0.1,linear,0.0557805472306816,0.56703828061595,6
timesfm2p0,Water_Quality_Darwin_15T,0.1,gp_rbf,0.0644656260374263,0.4694550364361012,4
timesfm2p0,Water_Quality_Darwin_15T,0.1,saits,0.0479182067774258,0.4857833596367995,4
timesfm2p0,Water_Quality_Darwin_15T,0.2,mean,0.196243832190623,1.426118048041592,10
timesfm2p0,Water_Quality_Darwin_15T,0.2,forward,0.0902588935735174,0.412708809052592,2
timesfm2p0,Water_Quality_Darwin_15T,0.2,linear,0.0737814272627923,0.2763627299960773,1
timesfm2p0,Water_Quality_Darwin_15T,0.2,gp_rbf,0.0970318887230826,0.4387724613916743,3
timesfm2p0,Water_Quality_Darwin_15T,0.2,saits,0.0313817006140364,0.3688887913422738,1
timesfm2p0,Water_Quality_Darwin_15T,0.3,mean,0.3347625124654846,1.850280798254324,10
timesfm2p0,Water_Quality_Darwin_15T,0.3,forward,0.0439520600761604,0.6117523312225548,7
timesfm2p0,Water_Quality_Darwin_15T,0.3,linear,0.0244719643639378,0.3725603343979002,2
timesfm2p0,Water_Quality_Darwin_15T,0.3,gp_rbf,0.0477381952488305,0.4830023053875985,4
timesfm2p0,Water_Quality_Darwin_15T,0.3,saits,0.0500603930766442,0.413839984149239,2
timesfm2p0,azure2019_U_5T,0.1,mean,-0.009304896867369,0.5318557646152194,5
timesfm2p0,azure2019_U_5T,0.1,forward,0.0058028633894522,0.4601197325380644,3
timesfm2p0,azure2019_U_5T,0.1,linear,-0.0019745784260958,0.642797108130717,8
timesfm2p0,azure2019_U_5T,0.1,gp_rbf,-0.0066674553610693,0.6416850898121201,8
timesfm2p0,azure2019_U_5T,0.1,saits,-0.0113184995559356,0.6026725878813105,7
timesfm2p0,azure2019_U_5T,0.2,mean,-0.02027298082154,0.4608939152278442,3
timesfm2p0,azure2019_U_5T,0.2,forward,-0.0230057392803397,0.5176079708143559,5
timesfm2p0,azure2019_U_5T,0.2,linear,-0.1313006969335132,0.5028435829519863,5
timesfm2p0,azure2019_U_5T,0.2,gp_rbf,-0.0347061586424888,0.550295772088835,6
timesfm2p0,azure2019_U_5T,0.2,saits,-0.0488963257923979,0.5667175252013279,6
timesfm2p0,azure2019_U_5T,0.3,mean,-0.0650396470569893,0.5029974343316,5
timesfm2p0,azure2019_U_5T,0.3,forward,-0.0824180930565826,0.7756604960142292,9
timesfm2p0,azure2019_U_5T,0.3,linear,0.0202432392170248,0.5278805394767347,5
timesfm2p0,azure2019_U_5T,0.3,gp_rbf,0.003455168684709,0.3541855157010403,1
timesfm2p0,azure2019_U_5T,0.3,saits,-0.1719065040934473,0.7114945484705565,8
timesfm2p0,current_velocity_15T,0.1,mean,0.3107215610769943,1.0414296198706812,10
timesfm2p0,current_velocity_15T,0.1,forward,0.0885048168366008,0.6045617046187778,7
timesfm2p0,current_velocity_15T,0.1,linear,0.020610212053725,0.6340759958919844,7
timesfm2p0,current_velocity_15T,0.1,gp_rbf,0.0379472382282822,0.6097172961476934,7
timesfm2p0,current_velocity_15T,0.1,saits,-0.0036406300287184,0.6582572020101217,8
timesfm2p0,current_velocity_15T,0.2,mean,0.164366897190102,1.1475809029721291,10
timesfm2p0,current_velocity_15T,0.2,forward,0.0674864296105415,0.5054295593843612,5
timesfm2p0,current_velocity_15T,0.2,linear,0.0502164759503361,0.5345863736698632,6
timesfm2p0,current_velocity_15T,0.2,gp_rbf,0.0041497678135122,0.5273803833808309,5
timesfm2p0,current_velocity_15T,0.2,saits,0.0204376163104628,0.4425069569211386,3
timesfm2p0,current_velocity_15T,0.3,mean,0.6618215621070647,1.3211612943307074,10
timesfm2p0,current_velocity_15T,0.3,forward,0.0518936033344082,0.4990476756448258,4
timesfm2p0,current_velocity_15T,0.3,linear,0.0537953803943344,0.4816888343356032,4
timesfm2p0,current_velocity_15T,0.3,gp_rbf,-0.0269278453076642,0.4802269340855821,4
timesfm2p0,current_velocity_15T,0.3,saits,0.0626614546683767,0.4432343107386945,3
timesfm2p0,current_velocity_20T,0.1,mean,0.1172623200849446,0.3897886205888665,2
timesfm2p0,current_velocity_20T,0.1,forward,0.1314141648563296,0.3448123759466391,1
timesfm2p0,current_velocity_20T,0.1,linear,0.1360750648921407,0.4632278791433135,3
timesfm2p0,current_velocity_20T,0.1,gp_rbf,0.1636053858904107,0.3683211840652108,1
timesfm2p0,current_velocity_20T,0.1,saits,0.0895210575181601,0.5551973270750629,6
timesfm2p0,current_velocity_20T,0.2,mean,0.0550502696543373,0.3617363784454271,1
timesfm2p0,current_velocity_20T,0.2,forward,0.1263730108412783,0.6100519190659043,7
timesfm2p0,current_velocity_20T,0.2,linear,0.102572930775743,0.2702663191540812,1
timesfm2p0,current_velocity_20T,0.2,gp_rbf,0.0526452282375189,0.2853389356555497,1
timesfm2p0,current_velocity_20T,0.2,saits,0.0512691734912345,0.2757306661521722,1
timesfm2p0,current_velocity_20T,0.3,mean,0.1004497878129116,0.5936496713428409,7
timesfm2p0,current_velocity_20T,0.3,forward,0.1554359502417216,0.6524212776474012,8
timesfm2p0,current_velocity_20T,0.3,linear,0.1317319890777838,0.2658082887812076,1
timesfm2p0,current_velocity_20T,0.3,gp_rbf,0.1024128723953922,0.5024023070507294,5
timesfm2p0,current_velocity_20T,0.3,saits,0.0850487887298994,0.271329069731046,1
timesfm2p0,current_velocity_5T,0.1,mean,0.2870088362823192,0.4395017695857126,3
timesfm2p0,current_velocity_5T,0.1,forward,0.3382442356230559,0.4901108226435078,4
timesfm2p0,current_velocity_5T,0.1,linear,0.0996237687547052,0.6146102304533969,7
timesfm2p0,current_velocity_5T,0.1,gp_rbf,0.2897240506728627,0.4247880803341576,2
timesfm2p0,current_velocity_5T,0.1,saits,0.1802363953834858,0.5119405877205342,5
timesfm2p0,current_velocity_5T,0.2,mean,0.9694234369879964,0.8508639009871602,9
timesfm2p0,current_velocity_5T,0.2,forward,0.7875588412486088,0.6858867316864289,8
timesfm2p0,current_velocity_5T,0.2,linear,0.3733999961012307,0.4144466282311241,2
timesfm2p0,current_velocity_5T,0.2,gp_rbf,0.963851909886444,0.7622088236105675,9
timesfm2p0,current_velocity_5T,0.2,saits,0.5284698351284692,0.4687555170116284,3
timesfm2p0,current_velocity_5T,0.3,mean,1.072245124913786,0.9678652181489232,9
timesfm2p0,current_velocity_5T,0.3,forward,0.8517929233622615,0.8936924062565789,9
timesfm2p0,current_velocity_5T,0.3,linear,0.3191495484389607,0.423994528187334,2
timesfm2p0,current_velocity_5T,0.3,gp_rbf,1.0110158800590014,0.8572034874120895,9
timesfm2p0,current_velocity_5T,0.3,saits,0.8083801263015625,0.47447229160569,4
timesfm2p0,current_velocity_H,0.1,mean,0.042024754935099,0.563871113104846,6
timesfm2p0,current_velocity_H,0.1,forward,0.0024958597857438,0.43343286270431,3
timesfm2p0,current_velocity_H,0.1,linear,-0.0394285904372995,0.5005491524988711,5
timesfm2p0,current_velocity_H,0.1,gp_rbf,0.0293460518458318,0.5913829082131298,7
timesfm2p0,current_velocity_H,0.1,saits,-0.0042923453014753,0.6346238279700821,8
timesfm2p0,current_velocity_H,0.2,mean,0.0109321422686681,0.2480666309401427,1
timesfm2p0,current_velocity_H,0.2,forward,0.0119830517444825,0.3034882659740716,1
timesfm2p0,current_velocity_H,0.2,linear,0.0461597731661835,0.3865804834229089,2
timesfm2p0,current_velocity_H,0.2,gp_rbf,0.0455103235913041,0.3198974227977602,1
timesfm2p0,current_velocity_H,0.2,saits,0.0304959268519651,0.4638087437355662,3
timesfm2p0,current_velocity_H,0.3,mean,-0.01993588962057,0.9244839842444698,9
timesfm2p0,current_velocity_H,0.3,forward,-0.0111278502876241,0.8407491092685458,9
timesfm2p0,current_velocity_H,0.3,linear,0.0055201339010321,0.7870439540315181,9
timesfm2p0,current_velocity_H,0.3,gp_rbf,-0.0078311330398846,0.612395801968539,7
timesfm2p0,current_velocity_H,0.3,saits,-0.013389513971308,0.2618275523357565,1
timesfm2p0,electricity,0.1,mean,0.4778398339394875,0.52406289615835,5
timesfm2p0,electricity,0.1,forward,0.6255972070000326,0.5371019849120592,6
timesfm2p0,electricity,0.1,linear,0.5075239025681498,0.5425210933168745,6
timesfm2p0,electricity,0.1,gp_rbf,0.4814334214185144,0.5588701393740179,6
timesfm2p0,electricity,0.1,saits,0.3280245807717621,0.6672590196229052,8
timesfm2p0,electricity,0.2,mean,0.5981164567884499,0.3392070589333356,1
timesfm2p0,electricity,0.2,forward,0.5768177908717855,0.4430634872561672,3
timesfm2p0,electricity,0.2,linear,0.5513667312175845,0.3555049611795203,1
timesfm2p0,electricity,0.2,gp_rbf,0.477700433177983,0.3650657424599572,1
timesfm2p0,electricity,0.2,saits,0.2357618172118258,0.6399410093676745,8
timesfm2p0,electricity,0.3,mean,0.9341754030278414,0.5205062405682048,5
timesfm2p0,electricity,0.3,forward,0.9536533506137566,0.3966455870409979,2
timesfm2p0,electricity,0.3,linear,0.8369227668644734,0.4299237375603872,2
timesfm2p0,electricity,0.3,gp_rbf,0.8136027684200554,0.389529629464296,2
timesfm2p0,electricity,0.3,saits,0.3854627222209929,0.4638287171229886,3
timesfm2p0,exchange_rate,0.1,mean,-0.1156673011386434,0.5694772021667095,6
timesfm2p0,exchange_rate,0.1,forward,-0.0770480051081056,0.6025011265996966,7
timesfm2p0,exchange_rate,0.1,linear,-0.0598357053249213,0.5800184939498504,7
timesfm2p0,exchange_rate,0.1,gp_rbf,-0.031869526153433,0.5732540763424417,6
timesfm2p0,exchange_rate,0.1,saits,-0.0505893051265879,0.6134150109979272,7
timesfm2p0,exchange_rate,0.2,mean,0.0679502847948662,0.5271884952357523,5
timesfm2p0,exchange_rate,0.2,forward,-0.0493431755252332,0.5402374572539203,6
timesfm2p0,exchange_rate,0.2,linear,-0.0105493955774013,0.5088063771373643,5
timesfm2p0,exchange_rate,0.2,gp_rbf,-0.0173190004357097,0.5205324801861552,5
timesfm2p0,exchange_rate,0.2,saits,-0.0220918082517315,0.6456593777588681,8
timesfm2p0,exchange_rate,0.3,mean,0.1651186309194944,0.7005718779410758,8
timesfm2p0,exchange_rate,0.3,forward,0.0010105324987301,0.4904310586739748,4
timesfm2p0,exchange_rate,0.3,linear,0.0698545770105721,0.4771079628721013,4
timesfm2p0,exchange_rate,0.3,gp_rbf,-0.0712060876815035,0.4895954616137883,4
timesfm2p0,exchange_rate,0.3,saits,0.0355028740929001,0.5339570459227817,6
timesfm2p0,traffic,0.1,mean,0.4286213467956989,0.4386395397245075,3
timesfm2p0,traffic,0.1,forward,1.0427599589417589,0.4643871744269789,3
timesfm2p0,traffic,0.1,linear,0.4241005347414475,0.5124839009033915,5
timesfm2p0,traffic,0.1,gp_rbf,0.3102990914863104,0.3696550247219711,2
timesfm2p0,traffic,0.1,saits,0.1207100572230316,0.5879400460625396,7
timesfm2p0,traffic,0.2,mean,1.659465825604158,0.6358323830652911,8
timesfm2p0,traffic,0.2,forward,1.748988036513233,0.756572223362943,9
timesfm2p0,traffic,0.2,linear,0.947413319342844,0.8289020091427494,9
timesfm2p0,traffic,0.2,gp_rbf,0.7118392293429362,0.5583659350665481,6
timesfm2p0,traffic,0.2,saits,0.2390401938288907,0.6631681210539014,8
timesfm2p0,traffic,0.3,mean,2.27284722085708,1.014598372044256,10
timesfm2p0,traffic,0.3,forward,2.6546931935778337,1.0113109314803486,10
timesfm2p0,traffic,0.3,linear,2.06208289995406,1.110861454668009,10
timesfm2p0,traffic,0.3,gp_rbf,1.747606791617377,0.9750160440603264,10
timesfm2p0,traffic,0.3,saits,0.4085927737326368,0.5084217607580421,5
timesfm2p0,weather,0.1,mean,0.1345217291463842,0.3496403310725868,1
timesfm2p0,weather,0.1,forward,0.1669620665981496,0.6085754205599748,7
timesfm2p0,weather,0.1,linear,0.0964666149694683,0.6298943379268022,7
timesfm2p0,weather,0.1,gp_rbf,0.1632350847065229,0.4452908588602545,3
timesfm2p0,weather,0.1,saits,0.1083571473658997,0.5656673228486562,6
timesfm2p0,weather,0.2,mean,0.2956063055665113,0.5627462442473591,6
timesfm2p0,weather,0.2,forward,0.1965930868073626,0.3329187438093431,1
timesfm2p0,weather,0.2,linear,0.0623415937457608,0.4322822406816224,3
timesfm2p0,weather,0.2,gp_rbf,0.1763167487107727,0.4636741597372397,3
timesfm2p0,weather,0.2,saits,0.1980286557302708,0.3441682690454311,1
timesfm2p0,weather,0.3,mean,0.3783730504990903,0.9399295754331972,9
timesfm2p0,weather,0.3,forward,0.3804334800905588,0.3780588223744704,2
timesfm2p0,weather,0.3,linear,0.2807480466594136,0.3782592740031579,2
timesfm2p0,weather,0.3,gp_rbf,0.2534098860789018,0.5667232730588293,6
timesfm2p0,weather,0.3,saits,0.2381628131904334,0.6264478761805795,7
visiontspp,Australia_Solar_H,0.1,mean,-0.0370643110127201,0.4282393718582697,2
visiontspp,Australia_Solar_H,0.1,forward,-0.0201159001788462,0.3350070321814044,1
visiontspp,Australia_Solar_H,0.1,linear,-0.0231326076370044,0.379243146692839,2
visiontspp,Australia_Solar_H,0.1,gp_rbf,-0.0322264224900444,0.4127331681706206,2
visiontspp,Australia_Solar_H,0.1,saits,0.010452814442443,0.6088506686903522,7
visiontspp,Australia_Solar_H,0.2,mean,-0.0529583217099321,0.733921569289722,8
visiontspp,Australia_Solar_H,0.2,forward,-0.016769871774341,0.4468741316570059,3
visiontspp,Australia_Solar_H,0.2,linear,-0.0301378551653716,0.5156815133824001,5
visiontspp,Australia_Solar_H,0.2,gp_rbf,-0.0431628925551486,0.6060114019051152,7
visiontspp,Australia_Solar_H,0.2,saits,0.0311818173082961,0.6108049537865515,7
visiontspp,Australia_Solar_H,0.3,mean,-0.04125289644195,1.8546701553393796,10
visiontspp,Australia_Solar_H,0.3,forward,-0.0048601852240509,1.068005492090762,10
visiontspp,Australia_Solar_H,0.3,linear,-0.0033411245636433,1.406874073280827,10
visiontspp,Australia_Solar_H,0.3,gp_rbf,-0.0423939956276642,1.0069961537810392,10
visiontspp,Australia_Solar_H,0.3,saits,0.0452025005113916,1.087788314555364,10
visiontspp,Coastal_T_S_15T,0.1,mean,-0.0782537432240104,0.5160228685972955,5
visiontspp,Coastal_T_S_15T,0.1,forward,-0.0050140246956396,0.4937802261268139,4
visiontspp,Coastal_T_S_15T,0.1,linear,0.0076999775863134,0.4487208723282999,3
visiontspp,Coastal_T_S_15T,0.1,gp_rbf,-0.0275858983783743,0.5111790588342181,5
visiontspp,Coastal_T_S_15T,0.1,saits,-0.031903530755175,0.5343995408114487,6
visiontspp,Coastal_T_S_15T,0.2,mean,-0.0721231848833979,0.4290925880529007,2
visiontspp,Coastal_T_S_15T,0.2,forward,0.0218150658713345,0.6456759308821134,8
visiontspp,Coastal_T_S_15T,0.2,linear,-0.0293739202460154,0.625700549893672,7
visiontspp,Coastal_T_S_15T,0.2,gp_rbf,-0.0485869692545097,0.4086804992729283,2
visiontspp,Coastal_T_S_15T,0.2,saits,-0.0628782309605878,0.4339556917834772,3
visiontspp,Coastal_T_S_15T,0.3,mean,-0.1803434736048863,0.49607790085501,4
visiontspp,Coastal_T_S_15T,0.3,forward,-0.0469271573634494,0.5750653695486954,6
visiontspp,Coastal_T_S_15T,0.3,linear,-0.0813450794579022,0.528610638344217,5
visiontspp,Coastal_T_S_15T,0.3,gp_rbf,0.0259883467277401,0.3458494784549925,1
visiontspp,Coastal_T_S_15T,0.3,saits,0.04464704900296,0.326304395409615,1
visiontspp,Coastal_T_S_20T,0.1,mean,-0.1092576282895765,1.1727192247558331,10
visiontspp,Coastal_T_S_20T,0.1,forward,0.0064406715124672,0.4193877537894952,2
visiontspp,Coastal_T_S_20T,0.1,linear,0.0139264348103561,0.5253536076711623,5
visiontspp,Coastal_T_S_20T,0.1,gp_rbf,0.0284851880577838,0.4764229539007527,4
visiontspp,Coastal_T_S_20T,0.1,saits,-0.0318135584545702,0.8841294433535495,9
visiontspp,Coastal_T_S_20T,0.2,mean,-0.1668811655770837,1.6966226952706525,10
visiontspp,Coastal_T_S_20T,0.2,forward,0.0209112942650456,0.6999697392568404,8
visiontspp,Coastal_T_S_20T,0.2,linear,0.0205909265338041,0.4404559970406232,3
visiontspp,Coastal_T_S_20T,0.2,gp_rbf,0.0238006592601848,0.5304587922699705,5
visiontspp,Coastal_T_S_20T,0.2,saits,-0.0031422390823248,0.9127047976392384,9
visiontspp,Coastal_T_S_20T,0.3,mean,-0.3049851025916711,2.0718126324350723,10
visiontspp,Coastal_T_S_20T,0.3,forward,-0.0060457737461424,0.8306665779299681,9
visiontspp,Coastal_T_S_20T,0.3,linear,0.0095945369896051,0.5772006649057921,6
visiontspp,Coastal_T_S_20T,0.3,gp_rbf,0.0083599107470736,0.5835254897634862,7
visiontspp,Coastal_T_S_20T,0.3,saits,-0.0619769076061789,0.9933770113543244,10
visiontspp,Coastal_T_S_5T,0.1,mean,0.586350334495322,2.7565631877637133,10
visiontspp,Coastal_T_S_5T,0.1,forward,0.009386795196719,0.4102489751698845,2
visiontspp,Coastal_T_S_5T,0.1,linear,0.0088339924175815,0.5178855053351038,5
visiontspp,Coastal_T_S_5T,0.1,gp_rbf,0.0129165446567389,0.3700629546445677,2
visiontspp,Coastal_T_S_5T,0.1,saits,0.0052726024919792,0.4452404778109134,3
visiontspp,Coastal_T_S_5T,0.2,mean,0.5963549787679111,2.742092638827136,10
visiontspp,Coastal_T_S_5T,0.2,forward,0.0218223643546821,0.3907301904931233,2
visiontspp,Coastal_T_S_5T,0.2,linear,0.0161284210727513,0.4099640323327035,2
visiontspp,Coastal_T_S_5T,0.2,gp_rbf,-0.0008995486244847,0.4787955548782119,4
visiontspp,Coastal_T_S_5T,0.2,saits,-0.0019084344229573,0.4995674298159673,5
visiontspp,Coastal_T_S_5T,0.3,mean,0.8999299516966693,2.743417966898836,10
visiontspp,Coastal_T_S_5T,0.3,forward,0.0183368150288275,0.4614803387547544,3
visiontspp,Coastal_T_S_5T,0.3,linear,-0.0211986334767106,0.4077229001706146,2
visiontspp,Coastal_T_S_5T,0.3,gp_rbf,0.0414699385693616,0.6068448604162295,7
visiontspp,Coastal_T_S_5T,0.3,saits,-0.0461108165420842,0.5563523026998082,6
visiontspp,Coastal_T_S_H,0.1,mean,-0.2543647126428465,0.5156492301646279,5
visiontspp,Coastal_T_S_H,0.1,forward,0.004279496881135,0.5249303859907871,5
visiontspp,Coastal_T_S_H,0.1,linear,0.0020849599870042,0.5776227381015918,6
visiontspp,Coastal_T_S_H,0.1,gp_rbf,0.0014398399410891,0.6259339096134752,7
visiontspp,Coastal_T_S_H,0.1,saits,0.0010195879147222,0.6195495078378936,7
visiontspp,Coastal_T_S_H,0.2,mean,-0.0027420824619674,0.4566526287916542,3
visiontspp,Coastal_T_S_H,0.2,forward,-0.0099111944456152,0.4819818294604461,4
visiontspp,Coastal_T_S_H,0.2,linear,-0.0071744562934279,0.3146893752146327,1
visiontspp,Coastal_T_S_H,0.2,gp_rbf,-0.0045185594864283,0.4646153975765455,3
visiontspp,Coastal_T_S_H,0.2,saits,-0.0056903761064935,0.4534562090310611,3
