dataset,term,ratio_code,imputation_method,window_idx,distribution_gap,smape,smape_diff_vs_clean,prediction_mode,y_value
OpenElectricity_NEM_5T,long,020,linear,3,1.2304157188558373,25.783008791186994,-0.11802904700308758,linear,-0.11802904700308758
OpenElectricity_NEM_5T,long,020,linear,4,1.381392903394426,21.87204795695272,0.159480598245338,linear,0.159480598245338
OpenElectricity_NEM_5T,long,020,linear,5,1.3595218343329363,18.148531783626634,-1.4866088297866646,linear,-1.4866088297866646
OpenElectricity_NEM_5T,long,020,linear,6,1.4361329019235645,19.934924556661933,0.0037589293619042508,linear,0.0037589293619042508
OpenElectricity_NEM_5T,long,020,linear,7,1.1460694964407951,18.62622264384236,-0.3952508169996989,linear,-0.3952508169996989
OpenElectricity_NEM_5T,long,020,linear,8,1.7800891377687027,19.213749176380254,0.06283212372567348,linear,0.06283212372567348
OpenElectricity_NEM_5T,long,020,linear,9,2.11000472603487,22.593198613176355,0.5392678142847274,linear,0.5392678142847274
OpenElectricity_NEM_5T,long,020,linear,10,1.3603664751620057,20.848267481379786,-0.27818517196205406,linear,-0.27818517196205406
OpenElectricity_NEM_5T,long,020,linear,11,1.6454445274972647,20.80804380893186,-1.1905536890246786,linear,-1.1905536890246786
OpenElectricity_NEM_5T,long,020,linear,12,1.2355013888851252,18.418023560698835,0.0816532681971367,linear,0.0816532681971367
OpenElectricity_NEM_5T,long,020,linear,13,2.690859916596655,20.16557844758239,0.2978573155808171,linear,0.2978573155808171
OpenElectricity_NEM_5T,long,020,linear,14,1.822231676741884,18.539506367532503,0.7787293314853727,linear,0.7787293314853727
OpenElectricity_NEM_5T,long,020,linear,15,1.2668754944305343,19.768678884564853,-0.771367892944884,linear,-0.771367892944884
OpenElectricity_NEM_5T,long,020,linear,16,1.024335424274555,21.191963541956994,-1.7319585330823948,linear,-1.7319585330823948
OpenElectricity_NEM_5T,long,020,linear,17,1.7336561498314984,24.53973573800127,-1.9073142043905165,linear,-1.9073142043905165
OpenElectricity_NEM_5T,long,020,linear,18,2.8273751405153025,19.87480845960838,0.5394330079351377,linear,0.5394330079351377
OpenElectricity_NEM_5T,long,020,linear,19,1.8548108054714536,18.662637732528946,-0.02888776987677133,linear,-0.02888776987677133
OpenElectricity_NEM_5T,long,030,linear,0,1.4020189444757571,17.83108809533693,0.7693600017069251,linear,0.7693600017069251
OpenElectricity_NEM_5T,long,030,linear,1,1.374219697397257,19.43667509052968,-0.08132297269484212,linear,-0.08132297269484212
OpenElectricity_NEM_5T,long,030,linear,2,1.48033937342056,22.226136394060426,0.07188740296995633,linear,0.07188740296995633
OpenElectricity_NEM_5T,long,030,linear,3,1.8337577371025358,27.102551602504533,1.201513764314452,linear,1.201513764314452
OpenElectricity_NEM_5T,long,030,linear,4,1.673509042906669,21.030299915117233,-0.682267443590149,linear,-0.682267443590149
OpenElectricity_NEM_5T,long,030,linear,5,1.2710631359872826,18.533651421765406,-1.101489191647893,linear,-1.101489191647893
OpenElectricity_NEM_5T,long,030,linear,6,1.5744424106708166,19.131809150654203,-0.7993564766458263,linear,-0.7993564766458263
